station_eu_code;banda;wday;week;coordx;coordy;Intercept;rest;oldvalue.x;oldvalue.y;altitudedem;d_a2;clc_arable_agri;tipo_zona;value;t2m;tp;dtr;wspeed;pblmax;pblmin;pwspeed;rh;nirradiance;sp;weekend;day;evalue;mm
IT1865A;2;1;10;663222;4984697;1;1;17.34709;17;-0.635038468550356;0.10058095967721169;2.1411593061753353;R;-0.0200944090558135;-0.27777868496974556;1.0160426676608398;-1.940462308266272;-0.02498871019833579;-1.0533558409300159;0.1401559681975651;0.5619301899515259;1.4324345043391307;-1.1204856559124927;-0.31662496800608025;0;2;0.9801061380436509;3
IT1588A;2;1;10;486038;5073725;1;1;49.8896008333333;35;0.726145081736945;-0.04862563600782308;-0.5192086788242876;U;-0.35361386999145905;-0.30423379782400706;5.580872044108092;-1.1133800129396645;0.44428372708684827;-0.038303848761091386;0.07007798409878252;-0.245764690856476;0.7836259347267005;-0.414801441886115;-0.39994732800768057;0;2;0.7021460346727785;3
IT1287A;2;1;10;554887;5000807;1;1;44.9600508333333;23;-0.4671713283004475;-0.12037558465964783;-0.31968107994931594;U;-0.6681634456011758;-0.317461354251138;2.6799966016561285;-0.7316497227889229;0.883987033633912;0.6703173533191011;0.2102339522963475;0.12900756599858987;0.48871294853923253;-0.4134970348361584;-0.3451926342923443;0;2;0.5126492219336715;3
IT1646A;2;1;10;556185;4992307;1;1;39.2906404166667;24;-0.521910613164548;-0.2315040582206344;0.7777207138630283;S;-0.49131639471064537;-0.34391646710539936;2.444392504807238;-0.8588931528391696;0.6705149725904791;0.019151924380545693;0.1401559681975651;0.016138816953563895;0.5645477164160106;-0.4291499194356345;-0.34281199543515517;0;2;0.6118204666152869;3
IT1868A;2;1;10;641121;5002355;1;1;38.3690275;20;-0.6313891828927493;-0.2619777410212025;-0.8517546769492405;U;-0.6491336219411195;-0.3306889106782689;1.8701075187380678;-1.4632994455778443;0.6350558643200758;0.07660769752218277;0.07007798409878252;0.2926102505550452;1.1459476034713052;-0.9717832522174702;-0.33328944000640137;0;2;0.5224982617509634;3
IT1735A;2;1;10;500744;4982981;1;1;31.96356625;29;-0.3759391868602799;-0.20428617108735864;0.7777207138630283;U;-0.09698220356121778;-0.48941958780383776;3.077578515088631;0.5725954352261131;0.0048591038520158225;-0.7852288996023754;-0.6307018568890427;-0.9746374690053834;0.4718607778999484;-0.30523124968978266;-0.3285281622920232;0;2;0.9075721575418956;3
IT1190A;2;1;10;543753;5108833;1;1;34.9991725;13;0.5290836562261829;-0.29606124185135446;-0.7519908775117545;U;-0.9855653244882325;-0.21164090283409198;4.962411289879755;-0.03181085751256174;0.38112229786720686;-0.5362538826552806;0.14015596819756498;-0.05222630873815837;0.6993650815302813;-0.45002043223493593;-0.27377346857668705;0;2;0.3732281722596166;3
IT1869A;2;1;10;640042;5002762;1;1;29.7610875;27;-0.6386877542079626;-0.2169083837320525;0.24564711686310386;U;-0.09702248352201082;-0.3306889106782689;1.8701075187380678;-1.4632994455778443;0.6350558643200758;0.07660769752218277;0.07007798409878252;0.2926102505550452;1.1459476034713052;-0.9717832522174702;-0.33328944000640137;0;2;0.9075356013072198;3
IT1734A;2;1;10;527093;5076422;1;1;44.4074595833333;33;0.1897000900687594;-0.2041115513289986;0.378665516113085;S;-0.2961235238267981;-0.317461354251138;5.183290130675589;-1.081569155427103;0.6808779217408849;0.44049426075255205;0.2102339522963475;-0.29979234321866666;0.7162172521695653;-0.43436754763546004;-0.4047086057220588;0;2;0.7436955582249174;3
IT1876A;2;1;10;536341;5058970;1;1;31.3667027272727;18;0.28458151716653374;0.3521124058102583;-0.05364428144935366;S;-0.5530179922047442;-0.19841334640696096;4.3881263038105836;-1.2724343005024739;0.8753883976434313;0.5554058070358264;0.2102339522963475;-0.34182562845861053;0.463434692580307;-0.43306314058550366;-0.3285281622920232;0;2;0.5752112052182843;3
IT1392A;2;1;10;673588;4991023;1;1;11.9753579166667;16;-0.6423370398655693;0.032460864666533105;0.7112115142380379;R;NA;-0.2777786849697458;1.2369215084566747;-2.06770573831652;-0.12225889208098985;-0.880988521505104;0.28031193639513;0.6182640727030997;1.3565997364623539;-1.1791839731605278;-0.3094830514345156;0;2;1.3332938129956704;3
IT1692A;2;1;10;518432;5036116;1;1;66.4041291666667;39;-0.262811331474472;-0.08948006620696662;-0.8517546769492405;U;-0.5311415714746444;-0.2777786849697458;5.080213338304199;-0.2544868601004949;0.60899572695656;0.7852288996023753;0.2102339522963475;0.00841613156870935;0.34546949810532057;-0.34305905413851656;-0.2880573017198189;0;2;0.5879334184199463;3
IT1459A;2;1;10;487088;5047718;1;1;68.85793625;26;0.0437286637644912;0.24734692531769428;0.5449385151755614;S;-0.9715613848098332;-0.3571440235325303;5.374718459365313;-0.954325725376855;0.6165568595881799;0.38303848761091486;0;-0.15286906833700797;0.513991204498158;-0.3574075316880363;-0.3999473280076806;0;2;0.37849160545317234;3
IT1746A;2;1;10;490168;4995671;1;1;29.7214866666667;21;-0.36499132988745975;0.40327308116508015;1.2432851112379624;R;-0.34595612229552675;-0.5026471442309683;2.6210955774439055;0.1908651450753715;0.3057723669164091;-1.110811614071653;-0.21023395229634756;-0.703743501324831;0.3201912421463937;-0.2961004003400882;-0.35233455086390897;0;2;0.7075435318114023;3
IT1174A;2;1;10;499172;5014364;1;1;36.2700033333333;31;-0.35769275857224636;-0.2806040907490022;-0.21991728051183007;R;-0.1565365314643321;-0.35714402353253005;4.594279888553363;0.3499194326381799;0.5841239371563636;0.19151924380545737;0;-0.72654223896132;0.17694779171248176;-0.2908827721402629;-0.35233455086391174;0;2;0.8551002790669716;3
IT1873A;2;1;10;480509;5051489;1;1;46.0732375;26;0.10576651994380519;0.3332220680050525;-0.48595407901179233;U;-0.5704650410227483;-0.35714402353253016;4.932960777773642;-1.081569155427103;0.5637423522213346;0.38303848761091486;0;-0.09533166232356582;0.5476955457767264;-0.3574075316880361;-0.41423116115081265;0;2;0.5652625073128131;3
IT1251A;2;1;10;596182;5043524;1;1;73.4041354166667;36;-0.15333276174627086;-0.12434506916083339;-0.8517546769492405;U;-0.7110488034695224;-0.27777868496974556;3.2248310756191874;-0.9861365828894166;0.8376599564318694;0.22982309256654887;0.14015596819756498;-0.28151611792067543;0.6656607402517141;-0.624810976929085;-0.3404313565779661;0;2;0.49112882962792476;3
IT1203A;2;1;10;488182;5043693;1;1;57.18631375;27;-0.029257049387642897;-0.039895819877221454;2.2076685058003256;S;-0.7485280147746893;-0.37037157995966086;5.242191154887812;-0.5089737202009894;0.7273345086856788;0.38303848761091486;0;0.1367302513834442;0.35389558342496175;-0.3287105765889966;-0.3951860502933024;0;2;0.47306238132663914;3
IT1286A;2;1;10;538065;5016978;1;1;53.87476;29;-0.4051334721211335;-0.21993149366935286;0.6447023146130473;U;-0.6177783557105276;-0.3439164671053996;3.5193361966803005;-0.09543257253768547;0.9194852740755746;0.7660769752218297;0.2102339522963475;0.06725371498542076;0.4550086072606654;-0.3521899034882108;-0.34995391200672255;0;2;0.5391408873332648;3
IT2230A;2;1;10;619735;4975702;1;1;36.0057433333333;29;-0.609493468947109;-0.2397925401567856;-0.6854816778867641;U;-0.21571377361328947;-0.2645511285426151;1.3399983008280643;-1.7495971631909017;0.6732885953870744;-0.7660769752218295;-0.07007798409878246;0.2128425141545478;1.499843186896266;-0.915693749069348;-0.3428119954351552;0;2;0.8059659575858809;3
IT2232A;2;1;10;513035;5043798;1;1;86.1008483333333;46;-0.14238490477345075;0.20862410138995363;-0.8517546769492405;U;-0.6258670690726005;-0.2777786849697458;5.080213338304199;-0.2544868601004949;0.60899572695656;0.7852288996023753;0.2102339522963475;0.00841613156870935;0.34546949810532057;-0.34305905413851656;-0.2880573017198189;0;2;0.5347975210375445;3
IT2072A;2;1;10;700878;4997663;1;1;20.1304347826087;7.52173913043478;-0.6642327538112096;0.5779683963766715;2.473705304300288;R;-0.9761835669234147;-0.2513235721154842;1.3988993250402868;-2.2903817409044525;-0.9061212448470886;-0.9575962190272869;0.28031193639513013;0.49760572813955456;1.5166953575355502;-1.1739663449607023;-0.3047217737201401;0;2;0.3767461852568233;3
IT1936A;2;1;10;750711;5036645;1;1;31.6521739130435;22.4347826086957;-0.6824791820992431;-0.20451730224606657;0.8109753136755237;S;-0.3429011834304019;-0.0396826692813923;3.4751604285211335;-1.0179474404019784;0.9702644890999066;0.19151924380545732;0.5606238727902602;-0.32903275099224;0.36232166874460336;-0.7969927075233213;-0.30234113486295094;0;2;0.7097083390387522;3
IT2071A;2;1;10;726336;5053735;1;1;25.8260869565217;15.1739130434783;-0.5875977550014687;0.09255315356608244;2.473705304300288;R;-0.5291033368572746;-0.18518578997983048;4.3292252795983615;-1.4314885880652835;0.8514888947648719;-0.32558271446927745;0.07007798409878252;0.5950979035050692;0.6740868255713555;-0.834820511972055;-0.2094962194325941;0;2;0.5891329867516376;3
IT1065A;2;1;10;712816;5071118;1;1;36.5217391304348;18.3913043478261;-0.24456490318643848;0.012755087821527053;-0.8517546769492405;U;-0.68334144306173;-0.2777786849697459;4.859334497508365;-1.4632994455778445;0.45765649725647084;-0.0957596219027288;0.2102339522963475;-0.008172029504126321;0.5729738017356518;-0.8778659446206142;-0.2928185794341944;0;2;0.5049269856345722;3
IT0963A;2;1;10;754868;5043582;1;1;26.7826086956522;22.0869565217391;-0.6861284677568498;-0.16948356971850417;-0.5524632786367829;U;-0.1919749884945996;0;3.475160428521133;-0.5725954352261128;1.2164120519499833;0.19151924380545732;0.5606238727902602;-0.3541545875347072;0.2527825595892583;-0.7787310088239326;-0.2928185794341971;0;2;0.8253275109170286;3
IT0663A;2;1;10;684347;5065050;1;1;39.8695652173913;24.304347826087;-0.014659906757216078;-0.20042646744172865;0.34541091630058973;U;-0.49335698892155344;-0.48941958780383765;5.168564874622533;-0.34991943263818015;0.28140534975514847;-0.727773126460738;0.14015596819756498;0.04285697327729843;0.9184432998409713;-0.9835229156670774;-0.3642377451498546;0;2;0.6105732622647678;3
IT1880A;2;1;10;726095;5035155;1;1;43.8260869565217;25.5217391304348;-0.645986325523176;0.12400539602445802;-0.12015348107434423;U;-0.5390672035898176;-0.1587306771255691;2.7241723698152955;-1.9404623082662722;0.14689732059745209;-0.32558271446927745;0.07007798409878252;0.27953999495821275;0.8004781053659847;-0.9417818900684747;-0.2832960240054407;0;2;0.5832920914579836;3
IT1590A;2;1;10;752246;5062764;1;1;29.9565217391304;18.1304347826087;-0.6386877542079626;-0.28095035001976804;-0.31968107994931594;U;-0.4999872287745011;-0.07936533856278438;4.87405975356142;-0.763460580301484;0.4319669884169555;0.019151924380545804;0;0.48590759898131636;0.4465825219410229;-0.6965533646766834;-0.25472835771917934;0;2;0.6065384059019246;3
IT0448A;2;1;10;759225;5036001;1;1;37.9565217391304;23.6086956521739;-0.6861284677568498;0.3987191716040623;-0.8517546769492405;U;-0.4732305828063761;0;3.475160428521133;-0.5725954352261128;1.2164120519499833;0.19151924380545732;0.5606238727902602;-0.3541545875347072;0.2527825595892583;-0.7787310088239326;-0.2928185794341971;0;2;0.6229864046612592;3
IT1535A;2;1;10;681590;5005947;1;1;25.2083333333333;16.2083333333333;-0.635038468550356;0.02220547508401834;-0.12015348107434423;U;-0.43945749764967346;-0.317461354251138;1.9731843111094574;-1.6541645906532154;-0.16120689615878792;-0.30643079008873164;0.28031193639513;0.6596626617629779;1.390304077740921;-1.1544002392113573;-0.26901219086230865;0;2;0.6443859071452085;3
IT1336A;2;1;10;653581;5034293;1;1;49.25;23.5833333333333;-0.45987275698523405;-0.3030880534584122;-0.7519908775117545;U;-0.7341662000044922;-0.43650936209531443;3.327907867990577;-1.177001727964788;0.6347063185595847;0.03830384876109161;0.2102339522963475;-0.01634405900825253;1.2470606273070077;-1.0148286848660293;-0.2975798571485727;0;2;0.4799054373522451;3
IT1453A;2;1;10;722534;5028199;1;1;36.6086956521739;17.0869565217391;-0.645986325523176;-0.29095086607787024;0.7112115142380379;U;-0.7588629113728156;-0.19841334640696107;2.9156006985050187;-2.0358948808039576;-0.20937507473550143;-0.6128615801774637;0.3503899204939126;0.47374422580113645;0.8678867879231212;-0.9796096945172084;-0.27377346857668683;0;2;0.4681985076394641;3
IT1848A;2;1;10;658951;5050515;1;1;12;9.65217391304348;2.1530157738611666;1.3266847367003665;1.3097943108629528;R;-0.21571522700568213;-0.48941958780383754;4.2703242553861385;-0.12724343005024719;0.4348472799864115;0.03830384876109161;0.2102339522963475;-0.05924417053897135;1.2470606273070075;-0.98613172976699;-0.278534746291065;0;2;0.8059647862019406;3
IT1214A;2;1;10;719830;4991153;1;1;11;15.7826086956522;-0.6751806107840297;-0.23806002905001822;0.27890171667559915;U;NA;-0.2380960156883533;1.01604266766084;-1.8132188782160252;-0.46863268157564425;-0.9767481434078328;0.3503899204939126;-0.10976371475160052;1.592530125412328;-1.180488380210484;-0.30710241257732646;0;2;1.430865648256955;3
IT1172A;2;1;10;686616;5037535;1;1;41.2608695652174;13.6521739130435;-0.4708206139580542;-0.23279503983505137;1.1435213118004766;S;-1.1011383399008068;-0.34391646710539936;3.9758191343250253;-1.9404623082662726;0.11655507163198031;-0.38303848761091486;0.2102339522963475;0.23166155644976405;1.036408494315959;-1.06439615276437;-0.3928054114361159;0;2;0.3324923788499952;3
IT1833A;2;1;10;679051;5045094;1;1;37.0869565217391;21.7826086956522;-0.09129490556695688;0.6411593598769945;0.14588331742561803;U;-0.5302658708044197;-0.3571440235325303;4.093621182749471;-1.9404623082662729;0.32929651212361744;-0.2106711681860034;0.2102339522963475;0.0707653364011066;1.0616867502748846;-1.0800490373638465;-0.32376688457764763;0;2;0.5884484976031814;3
IT1838A;2;1;10;697825;5046712;1;1;38.3636363636364;21.5652173913043;-0.5657020410558286;-0.14591544098834394;-0.8517546769492405;U;-0.5740051955694452;-0.33068891067826867;3.9758191343250258;-1.9086514507537107;0.0984777597877679;-0.38303848761091486;0.2102339522963475;0.3245571789692321;1.0027041530373921;-1.0422212329151126;-0.41661180000800174;0;2;0.5632649286323496;3
IT1596A;2;1;10;772601;5081925;1;1;17;9.8695652173913;-0.6423370398655693;-0.06523220704176755;2.473705304300288;R;-0.5395414895739057;-0.013227556427130804;5.492520507789758;-0.9861365828894171;0.36709350615651626;0.34473463884982336;0.14015596819756504;0.27837375328516145;0.3117651568267523;-0.5869831724803513;-0.3261475234348368;0;2;0.5830155097889648;3
IT1870A;2;1;10;707259;5018565;1;1;14.3636363636364;9.8695652173913;-0.5730006123710419;0.359028951246479;1.9416317073003633;R;-0.3721006886106646;-0.3042337978240073;2.5621945532316834;-1.8132188782160248;-0.44650178564158116;-0.6128615801774637;0.3503899204939126;0.6827994745285777;1.2891910539052174;-1.0930931078634096;-0.28567666286262977;0;2;0.6892848358975739;3
IT1791A;2;1;10;699477;5080406;1;1;13.1739130434783;2.26086956521739;4.046995030159047;0.46795305835043366;-0.8517546769492405;R;-1.7267706728009458;-0.31746135425113775;4.947686033826699;-1.367866873040159;0.33152988679576717;-0.21067116818600296;0.2102339522963475;-0.07385915413018806;0.6151042283338617;-0.9300422266188675;-0.2951992182913834;0;2;0.17785784474287528;3
IT1790A;2;1;10;759468;5117595;1;1;7.60869565217391;5.82608695652174;1.5253386407528133;0.14029049109114833;1.8751225076753726;R;-0.2629848743776746;-0.0925928949899153;5.1096638504103105;-1.495110303090407;0.31920167060032;-0.306430790088732;0;0.05924417053897135;0.21065213299104868;-0.5074143424330149;-0.22378005257572608;0;2;0.7687535250987033;3
IT1328A;2;1;10;756651;5087210;1;1;27.304347826087;18.5217391304348;-0.5000148992189078;-0.18980645667988874;-0.28642648013682065;U;-0.38637201189773984;-0.0661377821356538;6.0373549817528165;-1.240623442989912;0.4755765980313067;-0.24897501694709478;0;0.4513687967390019;0.294912986187468;-0.5661126596810497;-0.22616069143291526;0;2;0.6795176899888937;3
IT1594A;2;1;10;748455;5114789;1;1;24.8260869565217;13.6086956521739;0.7224957960793383;-0.2770426675390418;-0.8517546769492405;U;-0.5978845733633213;-0.09259289498991508;5.44834473963059;-1.5269211606029685;0.520711577624334;-0.306430790088732;0;0.04355469770467957;0.24435647426961693;-0.5621994385311807;-0.3118636902917047;0;2;0.5499738356881217;3
IT1215A;2;1;10;719084;4995020;1;1;28.3913043478261;16.1739130434783;-0.6642327538112096;-0.02553395603453569;-0.25317188032432536;U;-0.5600355311350658;-0.19841334640696118;1.310547788721953;-2.1631383108542046;-0.49011749713523234;-0.9767481434078328;0.3503899204939126;0.12580016109701098;1.3987301630605635;-1.1465737969116194;-0.2951992182913836;0;2;0.571188768502977;3
IT1871A;2;1;10;709278;5011588;1;1;28.8181818181818;15.2173913043478;-0.6313891828927493;-0.03429651971701157;-0.25317188032432536;S;-0.6354816565386869;-0.26455112854261487;1.9584590550564016;-2.131327453341644;-0.7716888281220402;-0.6128615801774637;0.3503899204939126;0.38380134950820344;1.3987301630605624;-1.1191812488625363;-0.311863690291702;0;2;0.5296803028853375;3
IT1619A;2;1;10;724877;5101579;1;1;17.7826086956522;11;0.36851508729148796;-0.22344609030182708;0.41192011592558025;S;-0.476883550988942;-0.158730677125569;4.53537886434114;-1.2088125854773502;0.34672300288506486;-0.153215395044366;0.07007798409878252;-0.19336577589314952;0.3707477540642461;-0.7356855761753733;-0.2928185794341944;0;2;0.6207148067104292;3
IT1340A;2;1;10;678922;5029929;1;1;40.875;21.0416666666667;-0.5766498980286486;-0.261114172766923;-0.48595407901179233;U;-0.661716307812656;-0.3306889106782689;3.5635119648394675;-2.163138310854205;0.4211942015770034;-0.2106711681860034;0.2102339522963475;0.21316807736354904;1.1206693475123783;-1.106137178362973;-0.29996049600576186;0;2;0.5159650193207248;3
IT1222A;2;1;10;779954;5059247;1;1;27.7826086956522;23;-0.6897777534144565;-0.1892412411215018;-0.6854816778867641;U;-0.18817053269792083;0.026455112854261387;3.9316433661658583;-0.2544868601004947;1.4423150479333673;0.34473463884982336;0.14015596819756504;-0.20509537707516634;0.2443564742696156;-0.7304679479755483;-0.2832960240054434;0;2;0.8284734133790728;3
IT1177A;2;1;10;698206;5048362;1;1;42.3913043478261;27.304347826087;-0.5657020410558286;-0.2510599048678001;-0.7187362776992593;U;-0.43859777082572426;-0.35714402353253005;4.97713654593281;-1.5269211606029687;0.23258739435923254;-0.38303848761091486;0.2102339522963475;0.1776763030588575;0.86788678792312;-0.9900449509168591;-0.34757327314953346;0;2;0.6449401412053626;3
IT1213A;2;1;10;741132;4992697;1;1;20.952380952381;12.695652173913;-0.6824791820992431;-0.12931105729087963;-0.7519908775117545;U;-0.4979082237985031;-0.13227556427130743;1.0749436918730626;-1.1133800129396643;0.35118851347967495;-0.4979500338941893;0.2803119363951301;0.23911323694871722;1.3060432245445015;-1.1557046462613139;-0.29757985714857266;0;2;0.6078007139836514;3
IT2243A;2;1;10;658793;5033059;1;1;42.1666666666667;21.3333333333333;-0.4744698996156609;-0.27056397804167226;0.7777207138630283;U;-0.6790514107595538;-0.43650936209531443;3.327907867990577;-1.177001727964788;0.6347063185595847;0.03830384876109161;0.2102339522963475;-0.01634405900825253;1.2470606273070077;-1.0148286848660293;-0.2975798571485727;0;2;0.5070977917981063;3
IT2231A;2;1;10;750554;5061167;1;1;34.1304347826087;18.695652173913;-0.635038468550356;-0.28531317230349673;0.7444661140505331;U;-0.5994895785168382;-0.07936533856278438;4.87405975356142;-0.763460580301484;0.4319669884169555;0.019151924380545804;0;0.48590759898131636;0.4465825219410229;-0.6965533646766834;-0.25472835771917934;0;2;0.5490918328464357;3
IT1121A;2;1;10;386869;5003485;1;1;9.91666666666667;13;0.5181357992533628;0.4638503025622789;-0.6854816778867641;R;NA;-0.6216951520751449;2.0762611034808467;-0.3817302901507422;0.4373147688257544;-1.0342039165494699;0.07007798409878252;0.2382716992208378;1.0616867502748846;-0.7513384607748497;-0.28091538514825143;0;2;1.3078202995008315;3
IT1120A;2;1;10;385702;4984737;1;1;35.0833333333333;42;0.2772829458513203;-0.25527720287431277;-0.020389681636858382;S;NA;-0.7275156034921912;2.0468105913747356;-0.8907040103517315;0.2823925243919325;-0.9959000677883785;0;0.15116230381147866;0.5982520576945788;-0.9443907041683873;-0.4951728822952239;0;2;1.1965892941733787;3
IT1114A;2;1;10;346687;5000254;1;1;17.875;19;1.072827219209582;-0.3014212290914577;-0.45269947919929704;S;NA;-0.3968266928139228;2.6358208334969615;-1.017947440401979;-0.25292881266273937;-0.421342336372006;0.07007798409878252;-0.5232923886955974;1.7104953198873147;-0.5582862173813119;-0.25472835771917923;0;2;1.0625869262865095;3
IT0643A;2;1;10;469370;4972649;1;1;51.5;NA;-0.3467449015994262;-0.24012066406455623;-0.8185000771367451;U;NA;-0.7539707163464525;3.1806553074600203;-0.3817302901507419;-0.28971092147219796;-0.7852288996023754;-0.14015596819756498;-0.7943761634826865;0.4718607778999484;-0.39914855728663867;-0.4094698834364344;0;2;NA;3
IT1904A;2;1;10;504149;4956663;1;1;6.58333333333333;12;1.3720686431333318;0.9138002279220239;1.675594908800401;R;NA;-0.43650936209531466;3.916918110112803;0.8907040103517314;-0.6091897185546834;-0.49795003389418907;-0.9110137932841726;-1.1998475796702266;0.6656607402517141;-0.3508854964382544;-0.3237668845776476;0;2;1.8104738154613476;3
IT1877A;2;1;10;391781;4988521;1;1;43.2916666666667;36;0.24079008927525328;-0.27487803639274655;-0.8517546769492405;U;-0.1839745450420187;-0.7142880470650603;1.8995580308441788;-1.1451908704522265;0.13533009135621932;-0.8426846727440125;0.07007798409878246;0.019562358959074433;0.5392694604570849;-0.9078673067696099;-0.5332631040102418;0;2;0.831956980987132;3
IT1830A;2;1;10;470261;4974166;1;1;37.75;28;-0.36134204422985305;-0.23563049973810277;-0.7852454773242499;U;-0.2978614035437577;-0.7539707163464525;3.1806553074600203;-0.3817302901507419;-0.28971092147219796;-0.7852288996023754;-0.14015596819756498;-0.7943761634826865;0.4718607778999484;-0.39914855728663867;-0.4094698834364344;0;2;0.7424042272126816;3
IT1533A;2;1;10;454168;5019601;1;1;49.875;21;-0.22631847489840495;-0.11432931791355114;-0.8517546769492405;U;-0.8622498399044431;-0.48941958780383765;3.6371382451047456;-0.5407845777135514;0.4845543099356592;0.17236731942491168;-0.07007798409878252;0.2734605027668885;0.2864869008678268;-0.37958245153729386;-0.40232796686486977;0;2;0.4222111055527763;3
IT1524A;2;1;10;423416;4950492;1;1;27.9583333333333;30;-0.09494419122456359;-0.2316490630054364;-0.21991728051183007;U;NA;-0.7936533856278449;2.1793378958522363;-0.986136582889417;-0.13674555961321977;-0.8618365971245583;0;-0.050534261044216655;0.6066781430142203;-0.8739527234707452;-0.3428119954351553;0;2;1.072765072765074;3
IT1847A;2;1;10;329541;4989092;1;1;26.7083333333333;29;3.3025407560072786;-0.28885675505029096;-0.5857178784492781;S;NA;-0.23809601568835337;3.592962476945579;-1.367866873040159;-0.6752582669852297;-0.38303848761091475;0.28031193639513;-0.010129209878525558;1.4071562483802051;-0.41741025598602755;-0.28329602400544296;0;2;1.0854833695990067;3
IT1788A;2;1;10;412269;5033687;1;1;NA;36;0.17145366178072588;-0.27121524576076317;0.6779569144255425;S;NA;-0.3968266928139226;2.812523906133629;0.03181085751256202;0.46625567065571216;-0.32558271446927756;0.07007798409878252;0.07713910733335394;0.9858519823981067;-0.6508991179282118;-0.23330260800448266;0;2;NA;3
IT1532A;2;1;10;444236;5062429;1;1;28.4583333333333;15;0.6531593685848109;-0.26922303141251586;-0.8517546769492405;U;-0.6372540352716829;-0.44973691852244535;4.2114232311739155;-1.2088125854773497;0.5442432486859745;-0.2106711681860034;0.07007798409878252;0.08628083457479097;0.8089041906856275;-0.4826306084838443;-0.4689858548661515;0;2;0.528742340239277;3
IT1509A;2;1;10;483264;5028490;1;1;50.4583333333333;34;-0.2372663318712251;0.18818512935680107;-0.8517546769492405;S;-0.39383040087078003;-0.3968266928139226;4.962411289879754;-0.03181085751256202;0.6813688434251519;0.38303848761091486;0;-0.18163617471113247;0.21065213299104868;-0.30523124968978266;-0.36423774514985463;0;2;0.6744684358002312;3
IT1510A;2;1;10;466312;5086400;1;1;38.8333333333333;24;0.05832580639491802;-0.26951854447694223;-0.7852454773242499;U;-0.47963894122940687;-0.41005424924105305;4.874059753561421;-0.44535200517586593;0.34527403389366557;-0.42134233637200613;0.07007798409878252;0.1933657758931493;1.1543736887909466;-0.480021794383932;-0.44041818857988746;0;2;0.619006849315069;3
IT1130A;2;1;10;403942;4999584;1;1;73.4583333333333;35;0.04737794942209791;0.022589477626940805;-0.8185000771367451;U;-0.7398776117663668;-0.5555573699394912;2.0026348232155686;-0.7316497227889226;0.02085914681425094;-0.4979500338941891;0.07007798409878252;-0.1339721906011373;0.5982520576945776;-0.7343811691254172;-0.36661838400704105;0;2;0.4771723122238586;3
IT1246A;2;1;10;436608;5046495;1;1;37.0476190476191;18;0.29917865979696057;0.21177595951485884;-0.6522270780742687;U;-0.7189877405990659;-0.38359913638679166;3.9316433661658587;-0.47716286268842734;0.5526603225192859;-0.05745577314163719;0;0.019562358959074433;0.6066781430142203;-0.5061099353830585;-0.28091538514825154;0;2;0.4872452249711568;3
IT1529A;2;1;10;383555;4915313;1;1;33.875;20;1.3282772152420512;-0.2193922605435837;-0.5192086788242876;U;-0.5249051449721773;-0.7936533856278448;3.210105819566132;-2.258570883391891;0;-1.6662174211074792;0.07007798409878246;-0.4802372884738931;1.887443111599796;-1.2913629794567727;-0.35233455086391174;0;2;0.5916114790286976;3
IT0892A;2;1;10;687272;4928255;1;1;13.304347826087;18;-0.4708206139580542;-0.27107721701694965;-0.8185000771367451;U;NA;-0.19841334640696123;0.6773617784405599;-0.3499194326381806;-0.48651725321999917;0.0383038487610915;-0.07007798409878248;-0.4902854810240714;1.6178083813712538;-1.1283120982122306;-0.2928185794341945;0;2;1.3503081414206901;3
IT1044A;2;1;10;786422;4883891;1;1;37;28;-0.671531325126423;-0.11965491978476617;-0.8517546769492405;U;-0.27784739327368957;0.013227556427130693;1.1780204842444522;-0.922514867864293;0.4665273888653414;1.187419311593836;3.433821220840343;1.5976830189096132;1.2049302007087979;-1.1987500789098728;-0.2809153851482542;0;2;0.7574123989218328;3
IT1920A;2;1;10;644497;4933596;1;1;53.4583333333333;45;-0.24091561752883178;-0.08351191862087531;-0.18666268069933478;U;-0.17188915608060684;-0.0661377821356538;1.3988993250402868;-1.5587320181155302;0;-0.40219041199146044;-0.2102339522963475;-0.37791312024320495;1.5082692722159075;-1.0422212329151126;-0.35947646743547634;0;2;0.8420725066127281;3
IT1924A;2;1;10;580341;4982283;1;1;23.875;19;-0.5438063271101883;1.075942856541326;2.473705304300288;R;-0.2273232857169174;-0.2910062413968766;2.1351621276930692;-1.336056015527598;0.977036762167268;-0.42134233637200624;0.14015596819756498;0.12166350277534421;0.9858519823981078;-0.5804611372305695;-0.26425091314793314;0;2;0.796663190823775;3
IT1910A;2;1;10;608181;4975656;1;1;25.375;20;-0.5875977550014687;-0.17997706650071535;1.1767759116129717;S;-0.23697776404375848;-0.2645511285426151;1.5461518855708434;-1.8768405932411483;0.7772484447399248;-0.5171019582747349;0.07007798409878246;0.2499347699351243;1.4745649309373405;-0.8582998388712691;-0.35471518972110083;0;2;0.78900883218842;3
IT1918A;2;1;10;709474;4966926;1;1;17.7916666666667;14;-0.6642327538112096;-0.3035633740037289;2.1411593061753353;U;-0.2381602577126145;-0.3306889106782687;0.5742849860691703;-1.1451908704522267;-0.7266871092604467;-0.9767481434078328;-0.3503899204939126;0.09668288794657465;2.0643909033122765;-1.2261426269589557;-0.31424432914889383;0;2;0.7880763856543999;3
